Sample strata for sampling errors,Household sample weight (6 decimals),Stratification used in sample design,Province,Number of household members,Type of place of residence,Electricity,Radio,Mobile telephone,Television,Refrigerator,Computer,Washing machine,Air conditioner,Generator,Microwave,Wealth index combined,Wealth index factor score combined (5 decimals),Wealth index for urban/rural,Wealth index factor score for urban/rural (5 decimals),Energy Use,Energy Use Elasticity
6,1668503,6,3,7,2,0,0,1,0,0,0,0,0,0,0,2,-69497,3,-30861,0.0,0.0
6,1668503,6,3,2,2,0,1,1,0,0,0,0,0,0,0,3,-48392,4,1140,0.0,0.0
6,1668503,6,3,15,2,0,1,1,0,0,0,0,0,0,0,1,-94152,1,-68243,0.0,0.0
6,1668503,6,3,8,2,1,1,1,1,1,1,0,1,0,0,5,195172,5,370441,4306.0,12858.311566198943
6,1668503,6,3,3,2,1,1,1,1,0,0,0,0,0,0,3,-32889,4,24646,200.0,248.43642857327785
6,1668503,6,3,4,2,0,0,1,0,0,0,0,0,0,0,2,-58657,3,-14424,0.0,0.0
6,1668503,6,3,12,2,0,0,1,0,0,0,0,0,0,0,2,-71581,3,-34020,0.0,0.0
8,619798,8,4,8,2,0,0,1,0,0,0,0,0,0,0,2,-56731,3,-11504,0.0,0.0
8,619798,8,4,7,2,0,0,1,0,0,0,0,0,0,0,2,-52290,4,-4771,0.0,0.0
8,619798,8,4,9,2,0,1,1,0,0,0,0,0,0,0,3,-27837,4,32306,0.0,0.0
8,619798,8,4,4,2,0,0,0,0,0,0,0,0,0,0,1,-94319,1,-68497,0.0,0.0
8,619798,8,4,6,2,0,1,1,1,0,0,0,0,0,0,3,-28271,4,31648,0.0,0.0
8,619798,8,4,5,2,0,0,1,0,0,0,0,0,0,0,2,-64193,3,-22818,0.0,0.0
8,619798,8,4,4,2,0,0,0,0,0,0,0,0,0,0,2,-72543,3,-35479,0.0,0.0
8,619798,8,4,3,2,0,0,1,0,0,0,0,0,0,0,2,-61886,3,-19320,0.0,0.0
8,619798,8,4,6,2,0,0,1,0,0,0,0,0,0,0,2,-59222,3,-15282,0.0,0.0
8,619798,8,4,6,2,0,0,1,0,0,0,0,0,0,0,2,-67582,3,-27957,0.0,0.0
8,619798,8,4,7,2,0,0,0,0,0,0,0,0,0,0,2,-60981,3,-17948,0.0,0.0
8,619798,8,4,5,2,0,1,1,0,0,0,0,0,0,0,2,-50697,4,-2355,0.0,0.0
8,619798,8,4,5,2,1,1,1,1,1,1,0,0,0,0,5,140265,5,287189,1874.0,6168.673041153692
8,619798,8,4,11,2,1,1,1,1,1,0,0,0,0,0,4,74749,5,187851,1874.0,4683.155731778593
8,619798,8,4,6,2,0,1,1,0,0,0,0,0,0,0,3,-24391,4,37531,0.0,0.0
8,619798,8,4,1,2,1,0,1,0,1,0,0,0,0,0,4,68089,5,177752,1778.0,4299.96450962041
8,619798,8,4,1,2,0,0,0,0,0,0,0,0,0,0,1,-90757,2,-63096,0.0,0.0
8,619798,8,4,5,2,0,0,0,0,0,0,0,0,0,0,2,-77001,2,-42238,0.0,0.0
8,619798,8,4,8,2,0,0,1,1,0,0,0,0,0,0,3,-26279,4,34668,0.0,0.0
8,619798,8,4,7,2,0,1,1,0,0,0,0,0,0,0,3,-12502,5,55557,0.0,0.0
8,619798,8,4,5,2,0,0,0,0,0,0,0,0,0,0,2,-70971,3,-33095,0.0,0.0
8,619798,8,4,1,2,0,0,0,0,0,0,0,0,0,0,2,-67760,3,-28226,0.0,0.0
8,619798,8,4,6,2,0,0,1,0,0,0,0,0,0,0,2,-55692,4,-9929,0.0,0.0
8,619798,8,4,5,2,0,1,0,0,0,0,0,0,0,0,3,-41038,4,12290,0.0,0.0
8,619798,8,4,3,2,0,1,1,0,0,0,0,0,0,0,3,-49356,4,-321,0.0,0.0
18,668582,18,9,7,2,0,0,0,0,0,0,0,0,0,0,2,-65872,3,-25364,0.0,0.0
18,668582,18,9,9,2,0,0,1,0,0,0,0,0,0,0,2,-51133,4,-3016,0.0,0.0
18,668582,18,9,4,2,0,0,0,0,0,0,0,0,0,0,1,-88212,2,-59237,0.0,0.0
18,668582,18,9,8,2,0,0,1,0,0,0,0,0,0,0,2,-68694,3,-29642,0.0,0.0
18,668582,18,9,4,2,0,0,1,0,0,0,0,0,0,0,3,-48092,4,1594,0.0,0.0
18,668582,18,9,1,2,0,1,0,0,0,0,0,0,0,0,1,-84445,2,-53525,0.0,0.0
18,668582,18,9,5,2,0,0,1,0,0,0,0,0,0,0,2,-54578,4,-8239,0.0,0.0
18,668582,18,9,6,2,0,0,1,0,0,0,0,0,0,0,3,-49559,4,-630,0.0,0.0
18,668582,18,9,8,2,0,0,1,0,0,0,1,1,1,1,5,138264,5,284154,0.0,0.0
18,668582,18,9,3,2,0,0,1,0,0,0,0,0,0,0,2,-73480,3,-36899,0.0,0.0
18,668582,18,9,3,2,0,0,1,0,0,0,0,0,0,0,1,-89659,2,-61431,0.0,0.0
18,668582,18,9,5,2,0,0,0,0,0,0,0,0,0,0,1,-94810,1,-69241,0.0,0.0
18,668582,18,9,9,2,0,0,1,0,0,0,0,0,0,0,1,-81349,2,-48831,0.0,0.0
18,668582,18,9,8,2,0,1,1,0,0,0,0,0,0,0,2,-73715,3,-37257,0.0,0.0
18,668582,18,9,9,2,0,1,1,0,0,0,0,0,0,0,3,-32769,4,24829,0.0,0.0
18,668582,18,9,9,2,0,1,1,0,0,0,0,0,0,0,3,-25375,4,36040,0.0,0.0
18,668582,18,9,3,2,0,0,0,0,0,0,0,0,0,0,2,-67547,3,-27904,0.0,0.0
18,668582,18,9,3,2,0,0,1,0,0,0,0,0,0,0,2,-68930,3,-30000,0.0,0.0
18,668582,18,9,9,2,0,0,1,0,0,0,0,0,0,0,1,-91522,1,-64256,0.0,0.0
18,668582,18,9,1,2,0,1,1,0,0,0,0,0,0,0,2,-75735,3,-40318,0.0,0.0
18,668582,18,9,7,2,0,1,0,0,0,0,0,0,0,0,2,-74910,3,-39068,0.0,0.0
18,668582,18,9,7,2,0,1,1,0,0,0,0,0,0,0,2,-55873,4,-10203,0.0,0.0
18,668582,18,9,3,2,0,0,0,0,0,0,0,0,0,0,1,-95306,1,-69993,0.0,0.0
18,668582,18,9,9,2,0,1,1,1,0,0,0,0,1,0,4,74912,5,188097,0.0,0.0
8,783035,8,4,3,2,0,1,1,0,0,0,0,0,0,0,1,-82613,2,-50748,0.0,0.0
8,783035,8,4,3,2,0,0,0,0,0,0,0,0,0,0,1,-101199,1,-78928,0.0,0.0
8,783035,8,4,4,2,0,0,0,0,0,0,0,0,0,0,1,-90031,2,-61995,0.0,0.0
8,783035,8,4,4,2,0,0,1,0,0,0,0,0,0,0,1,-85882,2,-55703,0.0,0.0
8,783035,8,4,3,2,0,1,1,0,0,1,0,0,0,0,4,47484,5,146511,0.0,0.0
8,783035,8,4,8,2,0,0,0,0,0,0,0,0,0,0,2,-76557,2,-41566,0.0,0.0
8,783035,8,4,10,2,0,1,0,0,0,0,0,0,0,0,1,-88380,2,-59492,0.0,0.0
8,783035,8,4,4,2,0,0,1,0,0,0,0,0,0,0,1,-95384,1,-70112,0.0,0.0
8,783035,8,4,4,2,0,0,0,0,0,0,0,0,0,0,1,-101676,1,-79651,0.0,0.0
8,783035,8,4,6,2,0,0,0,0,0,0,0,0,0,0,1,-105987,1,-86188,0.0,0.0
8,783035,8,4,7,2,0,0,1,0,0,0,0,0,0,0,1,-92935,1,-66398,0.0,0.0
8,783035,8,4,10,2,0,0,1,0,0,0,0,0,0,0,1,-103272,1,-82071,0.0,0.0
8,783035,8,4,3,2,0,0,1,0,0,0,0,0,0,0,3,-34276,4,22543,0.0,0.0
8,783035,8,4,10,2,0,0,0,0,0,0,0,0,0,0,1,-102233,1,-80496,0.0,0.0
8,783035,8,4,7,2,0,0,0,0,0,0,0,0,0,0,1,-105720,1,-85783,0.0,0.0
8,783035,8,4,3,2,0,1,1,1,0,0,0,0,0,0,4,71058,5,182254,0.0,0.0
8,783035,8,4,5,2,0,0,1,0,0,0,0,0,0,0,1,-85816,2,-55604,0.0,0.0
8,783035,8,4,4,2,0,0,1,0,0,0,0,0,0,0,3,-30923,4,27627,0.0,0.0
8,783035,8,4,3,2,0,0,0,0,0,0,0,0,0,0,1,-90833,2,-63211,0.0,0.0
8,783035,8,4,3,2,0,0,1,0,0,0,0,0,0,0,1,-93078,1,-66615,0.0,0.0
8,783035,8,4,5,2,0,0,0,0,0,0,0,0,0,0,1,-104936,1,-84595,0.0,0.0
8,783035,8,4,7,2,0,0,0,0,0,0,0,0,0,0,1,-106987,1,-87704,0.0,0.0
8,783035,8,4,10,2,0,0,1,0,0,0,0,0,0,0,1,-87740,2,-58521,0.0,0.0
8,783035,8,4,5,2,0,0,0,0,0,0,0,0,0,0,1,-107028,1,-87766,0.0,0.0
8,783035,8,4,6,2,0,0,0,0,0,0,0,0,0,0,1,-90395,2,-62547,0.0,0.0
8,775213,8,4,5,2,0,0,1,0,0,0,0,0,0,0,3,-26931,4,33680,0.0,0.0
8,775213,8,4,2,2,0,1,0,0,0,0,0,0,0,0,2,-71872,3,-34461,0.0,0.0
8,775213,8,4,3,2,0,0,0,0,0,0,0,0,0,0,1,-87258,2,-57790,0.0,0.0
8,775213,8,4,1,2,0,0,0,0,0,0,0,0,0,0,1,-103297,1,-82109,0.0,0.0
8,775213,8,4,3,2,0,0,0,0,0,0,0,0,0,0,2,-72408,3,-35274,0.0,0.0
8,775213,8,4,1,2,0,0,0,0,0,0,0,0,0,0,2,-78704,2,-44821,0.0,0.0
8,775213,8,4,5,2,1,1,1,1,0,0,0,0,0,0,4,80885,5,197154,200.0,587.4639145880071
8,775213,8,4,3,2,0,0,0,0,0,0,0,0,0,0,2,-79617,2,-46205,0.0,0.0
8,775213,8,4,7,2,0,0,0,0,0,0,0,0,0,0,1,-88874,2,-60241,0.0,0.0
8,775213,8,4,5,2,0,0,1,0,0,0,0,0,0,0,2,-80904,2,-48156,0.0,0.0
8,775213,8,4,4,2,0,0,1,0,0,0,0,0,0,0,2,-80944,2,-48217,0.0,0.0
8,775213,8,4,6,2,0,1,0,0,0,0,0,0,0,0,2,-63988,3,-22507,0.0,0.0
8,775213,8,4,6,2,0,0,1,0,0,0,0,0,0,0,2,-70764,3,-32781,0.0,0.0
8,775213,8,4,9,2,0,1,1,0,0,0,0,0,0,0,1,-88344,2,-59436,0.0,0.0
8,775213,8,4,7,2,0,1,1,0,0,0,0,0,0,0,2,-65111,3,-24210,0.0,0.0
8,775213,8,4,3,2,0,0,0,0,0,0,0,0,0,0,2,-77465,2,-42942,0.0,0.0
8,775213,8,4,7,2,0,0,0,0,0,0,0,0,0,0,1,-90413,2,-62574,0.0,0.0
8,775213,8,4,4,2,0,1,1,0,0,0,0,0,0,0,2,-62176,3,-19760,0.0,0.0
8,775213,8,4,6,2,0,0,0,0,0,0,0,0,0,0,1,-93676,1,-67521,0.0,0.0
8,775213,8,4,2,2,0,0,0,0,0,0,0,0,0,0,1,-88833,2,-60179,0.0,0.0
8,775213,8,4,8,2,0,0,0,0,0,0,0,0,0,0,2,-79670,2,-46286,0.0,0.0
8,775213,8,4,3,2,0,1,0,0,0,0,0,0,0,0,2,-74630,3,-38643,0.0,0.0
8,775213,8,4,4,2,0,0,1,0,0,0,0,0,0,0,2,-78576,2,-44626,0.0,0.0
8,775213,8,4,5,2,0,0,0,0,0,0,0,0,0,0,2,-76485,2,-41456,0.0,0.0
8,775213,8,4,5,2,0,1,1,0,0,0,0,0,0,0,2,-62971,3,-20965,0.0,0.0
9,2240040,9,5,2,1,1,1,1,1,1,1,0,1,0,1,5,281803,5,220030,4406.0,9603.767296715929
9,2240040,9,5,6,1,1,0,1,1,1,0,0,0,0,0,5,113405,3,32120,1858.0,2334.226945138311
9,2240040,9,5,4,1,1,0,1,1,1,1,0,0,0,0,5,204863,5,134176,1858.0,3847.3594829040467
9,2240040,9,5,6,1,1,1,1,1,1,1,0,0,0,1,5,223814,5,155323,1974.0,4420.6713504498575
9,2240040,9,5,6,1,1,1,1,1,1,1,0,0,0,0,5,248410,5,182769,1874.0,4607.158641377697
9,2240040,9,5,3,1,1,1,1,0,1,0,0,0,0,0,5,192410,5,120279,1794.0,3515.888262082949
9,2240040,9,5,2,1,1,1,1,1,0,0,0,0,0,0,5,168065,5,93114,200.0,382.9956021330924
9,2240040,9,5,3,1,1,0,1,1,1,1,0,0,0,0,5,224592,5,156190,1858.0,4173.749892937508
9,2240040,9,5,7,1,1,1,1,1,1,1,0,0,0,1,5,268224,5,204879,1974.0,5201.284945621809
9,2240040,9,5,6,1,1,1,1,1,1,1,1,0,1,1,5,430381,5,385825,2224.0,9071.276505893651
9,2240040,9,5,3,1,1,1,1,1,1,0,0,0,0,1,5,208252,5,137958,1974.0,4147.135248259186
9,2240040,9,5,4,1,1,1,1,1,1,1,0,0,0,1,5,218911,5,149851,1974.0,4334.475580154011
9,2240040,9,5,4,1,1,1,1,1,1,1,0,0,0,1,5,230203,5,162452,1974.0,4532.968434959924
9,2240040,9,5,5,1,1,1,1,1,1,1,1,1,0,1,5,282633,5,220957,4656.0,10171.833867443187
9,2240040,9,5,1,1,0,1,1,0,0,0,0,0,0,0,4,53967,2,-34205,0.0,0.0
9,2240040,9,5,1,1,1,0,1,1,1,1,0,0,0,0,5,191272,5,119010,1858.0,3622.5008947979563
9,2240040,9,5,4,1,1,1,1,1,1,0,0,1,0,1,5,296903,5,236881,4406.0,10001.838363011251
9,2240040,9,5,6,1,1,1,1,1,1,0,0,0,0,1,5,211002,5,141025,1974.0,4195.447095389551
9,2240040,9,5,1,1,1,0,1,1,1,1,0,0,0,0,5,155333,4,78906,1858.0,3027.8992320387156
9,2240040,9,5,6,1,1,1,1,1,1,1,0,0,0,1,5,299357,5,239619,1974.0,5748.514671513197
9,2240040,9,5,6,1,1,1,1,1,1,1,0,0,0,0,5,284696,5,223259,1874.0,5212.652972415142
9,2240040,9,5,10,1,1,1,1,1,1,0,0,0,0,0,5,184528,5,111484,1874.0,3541.1506545166358
